item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
布丁 紅/綠/青/烏,找口感,http://50lan.com/web/bookpic/200922620141420457.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936222+00:00
檸檬汁,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936345+00:00
金桔檸檬,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936379+00:00
檸檬梅汁,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936414+00:00
檸檬養樂多,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""availability_note"": ""僅限冷飲""}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936449+00:00
8冰茶,找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936484+00:00
鮮柚汁(季節限定),找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""availability_note"": ""僅限冷飲""}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936517+00:00
葡萄柚多多(季節限定),找新鮮,http://50lan.com/web/bookpic/200922620143346989.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""availability_note"": ""僅限冷飲""}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936552+00:00
紅茶拿鐵,找拿鐵,http://50lan.com/web/bookpic/200922620145031061.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936664+00:00
綠茶拿鐵,找拿鐵,http://50lan.com/web/bookpic/200922620145031061.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936698+00:00
