item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
熟釀青梅綠,鮮調果茶 Specials,https://www.milksha.com/upload/product/2406061835240000001.png,60,201,,,,,,,"{""calories_kcal"": 201, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428857+00:00
熟釀青梅檸,鮮調果茶 Specials,https://www.milksha.com/upload/product/2406061836020000001.png,60,255,,,,,,,"{""calories_kcal"": 255, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428871+00:00
白甘蔗青茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261051470000001.png,75,255,,,,,,,"{""calories_kcal"": 255, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428884+00:00
冬瓜青茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261040260000001.png,55,262,,,,,,,"{""calories_kcal"": 262, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428898+00:00
柳丁綠茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261045080000001.png,70,297,,,,,,,"{""calories_kcal"": 297, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428911+00:00
柳丁青茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2411051614090000001.png,70,297,,,,,,,"{""calories_kcal"": 297, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428927+00:00
青檸香茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261040090000001.png,70,257,,,,,,,"{""calories_kcal"": 257, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428941+00:00
蜂蜜檸檬晶凍,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261053450000001.png,60,251,,,,,,,"{""calories_kcal"": 251, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428954+00:00
香柚綠茶,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261038340000001.png,60,329,,,,,,,"{""calories_kcal"": 329, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428968+00:00
養樂多綠,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261039050000001.png,55,302,,,,,,,"{""calories_kcal"": 302, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428981+00:00
冰萃柳丁,鮮調果茶 Specials,https://www.milksha.com/upload/product/2208261050270000001.png,65,302,,,,,,,"{""calories_kcal"": 302, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=6,https://www.milksha.com/products.php,2026-04-04T14:53:55.428994+00:00
白玉珍珠,嚼對配料 toppings,https://www.milksha.com/upload/product/2509180947160000001.png,10,163,,,,,,,"{""calories_kcal"": 163, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=12,https://www.milksha.com/products.php,2026-04-04T14:53:55.429013+00:00
脆啵啵球,嚼對配料 toppings,https://www.milksha.com/upload/product/2509181613480000001.png,10,55,,,,,,,"{""calories_kcal"": 55, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=12,https://www.milksha.com/products.php,2026-04-04T14:53:55.429027+00:00
綠茶凍,嚼對配料 toppings,https://www.milksha.com/upload/product/2509191350500000001.png,10,40,,,,,,,"{""calories_kcal"": 40, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",https://www.milksha.com/products_detail.php?cID=12,https://www.milksha.com/products.php,2026-04-04T14:53:55.429040+00:00
