item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
超級大麥牛蒡培根珍珠堡,主餐,https://www.mos.com.tw/upload/product/20260320_180615_064.jpg,95,377.3,9.2,11.7,4.0,0.0,58.7,442.0,"{""calories_kcal"": 377.3, ""protein_g"": 9.2, ""fat_g"": 11.7, ""saturated_fat_g"": 4.0, ""trans_fat_g"": 0.0, ""carb_g"": 58.7, ""sodium_mg"": 442.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001210,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:34.720013+00:00
牛蒡培根珍珠堡,主餐,https://www.mos.com.tw/upload/product/20260320_181704_031.jpg,95,392.9,10.2,11.7,4.0,0.0,61.7,470.0,"{""calories_kcal"": 392.9, ""protein_g"": 10.2, ""fat_g"": 11.7, ""saturated_fat_g"": 4.0, ""trans_fat_g"": 0.0, ""carb_g"": 61.7, ""sodium_mg"": 470.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001211,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:35.247080+00:00
炸和牛棒球堡,主餐,https://www.mos.com.tw/upload/product/20260224_140141_047.jpg,145,503.9,14.2,32.2,10.6,0.6,39.6,680.0,"{""calories_kcal"": 503.9, ""protein_g"": 14.2, ""fat_g"": 32.2, ""saturated_fat_g"": 10.6, ""trans_fat_g"": 0.6, ""carb_g"": 39.6, ""sodium_mg"": 680.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001202,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:35.772773+00:00
雙重起司披薩熱狗堡,主餐,https://www.mos.com.tw/upload/product/20260224_135859_046.jpg,105,489.0,23.9,26.5,12.9,0.3,38.7,883.0,"{""calories_kcal"": 489.0, ""protein_g"": 23.9, ""fat_g"": 26.5, ""saturated_fat_g"": 12.9, ""trans_fat_g"": 0.3, ""carb_g"": 38.7, ""sodium_mg"": 883.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001201,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:36.295995+00:00
海老雙蝦堡,主餐,https://www.mos.com.tw/upload/product/20260107_160906_091.jpg,105,364.9,13.6,15.0,5.9,0.0,44.1,794.0,"{""calories_kcal"": 364.9, ""protein_g"": 13.6, ""fat_g"": 15.0, ""saturated_fat_g"": 5.9, ""trans_fat_g"": 0.0, ""carb_g"": 44.1, ""sodium_mg"": 794.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001185,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:36.820362+00:00
柚香明太子海洋珍珠堡,主餐,https://www.mos.com.tw/upload/product/20260107_160640_084.jpg,105,445.1,9.7,16.1,4.2,0.1,65.4,517.0,"{""calories_kcal"": 445.1, ""protein_g"": 9.7, ""fat_g"": 16.1, ""saturated_fat_g"": 4.2, ""trans_fat_g"": 0.1, ""carb_g"": 65.4, ""sodium_mg"": 517.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001184,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:37.345746+00:00
摘鮮綠元氣牛肉堡,主餐,https://www.mos.com.tw/upload/product/20250327_120953_092.jpg,115,396.1,20.3,30.6,12.6,0.4,10.1,501.0,"{""calories_kcal"": 396.1, ""protein_g"": 20.3, ""fat_g"": 30.6, ""saturated_fat_g"": 12.6, ""trans_fat_g"": 0.4, ""carb_g"": 10.1, ""sodium_mg"": 501.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M001100,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:37.869987+00:00
摘鮮綠元氣摩力堡,主餐,https://www.mos.com.tw/upload/product/20230629_171848_075.jpg,95,203.1,15.0,11.3,3.8,1.2,10.7,684.0,"{""calories_kcal"": 203.1, ""protein_g"": 15.0, ""fat_g"": 11.3, ""saturated_fat_g"": 3.8, ""trans_fat_g"": 1.2, ""carb_g"": 10.7, ""sodium_mg"": 684.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000985,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:38.394207+00:00
摘鮮綠摩斯炸蝦堡,主餐,https://www.mos.com.tw/upload/product/20231005_200811_042.jpg,85,208.0,6.4,11.4,4.0,0.0,20.5,439.0,"{""calories_kcal"": 208.0, ""protein_g"": 6.4, ""fat_g"": 11.4, ""saturated_fat_g"": 4.0, ""trans_fat_g"": 0.0, ""carb_g"": 20.5, ""sodium_mg"": 439.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000000,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:38.916563+00:00
摘鮮綠烤雞起司堡,主餐,https://www.mos.com.tw/upload/product/20220707_101558_015.jpg,95,280.9,15.4,19.5,6.3,0.2,11.4,674.0,"{""calories_kcal"": 280.9, ""protein_g"": 15.4, ""fat_g"": 19.5, ""saturated_fat_g"": 6.3, ""trans_fat_g"": 0.2, ""carb_g"": 11.4, ""sodium_mg"": 674.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000856,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:39.436643+00:00
超級大麥元氣摩力珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230908_100643_051.jpg,100,449.1,19.4,11.8,3.8,1.2,58.9,683.0,"{""calories_kcal"": 449.1, ""protein_g"": 19.4, ""fat_g"": 11.8, ""saturated_fat_g"": 3.8, ""trans_fat_g"": 1.2, ""carb_g"": 58.9, ""sodium_mg"": 683.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000984,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:39.957735+00:00
元氣摩力珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230908_100839_061.jpg,100,449.1,20.1,11.2,3.8,1.2,67.1,684.0,"{""calories_kcal"": 449.1, ""protein_g"": 20.1, ""fat_g"": 11.2, ""saturated_fat_g"": 3.8, ""trans_fat_g"": 1.2, ""carb_g"": 67.1, ""sodium_mg"": 684.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000983,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:40.482044+00:00
超級大麥元氣牛肉珍珠堡,主餐,https://www.mos.com.tw/upload/product/20220308_090547_024.jpg,115,627.3,25.3,32.6,13.2,0.4,58.3,507.0,"{""calories_kcal"": 627.3, ""protein_g"": 25.3, ""fat_g"": 32.6, ""saturated_fat_g"": 13.2, ""trans_fat_g"": 0.4, ""carb_g"": 58.3, ""sodium_mg"": 507.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000848,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:40.999956+00:00
元氣牛肉珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230614_090246_094.jpg,115,657.4,26.0,32.0,13.2,0.4,66.5,508.0,"{""calories_kcal"": 657.4, ""protein_g"": 26.0, ""fat_g"": 32.0, ""saturated_fat_g"": 13.2, ""trans_fat_g"": 0.4, ""carb_g"": 66.5, ""sodium_mg"": 508.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000972,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:41.517334+00:00
超級大麥燒肉珍珠堡,主餐,https://www.mos.com.tw/upload/product/20220308_091314_093.jpg,80,436.3,13.5,17.9,8.8,0.0,55.4,424.0,"{""calories_kcal"": 436.3, ""protein_g"": 13.5, ""fat_g"": 17.9, ""saturated_fat_g"": 8.8, ""trans_fat_g"": 0.0, ""carb_g"": 55.4, ""sodium_mg"": 424.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000851,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:42.035853+00:00
燒肉珍珠堡(牛),主餐,https://www.mos.com.tw/upload/product/20230614_092120_031.jpg,90,474.4,15.0,17.8,9.1,0.0,63.6,428.0,"{""calories_kcal"": 474.4, ""protein_g"": 15.0, ""fat_g"": 17.8, ""saturated_fat_g"": 9.1, ""trans_fat_g"": 0.0, ""carb_g"": 63.6, ""sodium_mg"": 428.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000973,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:42.557333+00:00
超級大麥薑燒珍珠堡,主餐,https://www.mos.com.tw/upload/product/20220308_091102_025.jpg,75,341.6,14.6,7.5,2.5,0.0,54.0,463.0,"{""calories_kcal"": 341.6, ""protein_g"": 14.6, ""fat_g"": 7.5, ""saturated_fat_g"": 2.5, ""trans_fat_g"": 0.0, ""carb_g"": 54.0, ""sodium_mg"": 463.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000850,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:43.394780+00:00
薑燒珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230614_094214_041.jpg,85,371.5,15.4,6.8,2.5,0.0,62.2,465.0,"{""calories_kcal"": 371.5, ""protein_g"": 15.4, ""fat_g"": 6.8, ""saturated_fat_g"": 2.5, ""trans_fat_g"": 0.0, ""carb_g"": 62.2, ""sodium_mg"": 465.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000975,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:43.959845+00:00
超級大麥海洋珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230724_105733_099.jpg,85,373.5,9.2,8.9,3.0,0.0,64.0,607.0,"{""calories_kcal"": 373.5, ""protein_g"": 9.2, ""fat_g"": 8.9, ""saturated_fat_g"": 3.0, ""trans_fat_g"": 0.0, ""carb_g"": 64.0, ""sodium_mg"": 607.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000849,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:44.599021+00:00
海洋珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230724_105651_086.jpg,95,403.5,10.0,8.3,3.0,0.0,72.2,608.0,"{""calories_kcal"": 403.5, ""protein_g"": 10.0, ""fat_g"": 8.3, ""saturated_fat_g"": 3.0, ""trans_fat_g"": 0.0, ""carb_g"": 72.2, ""sodium_mg"": 608.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000974,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:45.210459+00:00
超級大麥杏鮑菇珍珠堡,主餐,https://www.mos.com.tw/upload/product/20220308_090242_066.jpg,75,318.0,7.4,3.9,0.4,0.0,63.3,515.0,"{""calories_kcal"": 318.0, ""protein_g"": 7.4, ""fat_g"": 3.9, ""saturated_fat_g"": 0.4, ""trans_fat_g"": 0.0, ""carb_g"": 63.3, ""sodium_mg"": 515.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000847,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:45.905669+00:00
杏鮑菇珍珠堡,主餐,https://www.mos.com.tw/upload/product/20230614_094448_022.jpg,85,348.1,8.2,3.2,0.4,0.0,71.5,517.0,"{""calories_kcal"": 348.1, ""protein_g"": 8.2, ""fat_g"": 3.2, ""saturated_fat_g"": 0.4, ""trans_fat_g"": 0.0, ""carb_g"": 71.5, ""sodium_mg"": 517.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000976,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:46.457361+00:00
摩斯炸蝦堡,主餐,https://www.mos.com.tw/upload/product/20231005_200750_001.jpg,85,353.0,11.1,14.7,5.3,0.0,44.2,660.0,"{""calories_kcal"": 353.0, ""protein_g"": 11.1, ""fat_g"": 14.7, ""saturated_fat_g"": 5.3, ""trans_fat_g"": 0.0, ""carb_g"": 44.2, ""sodium_mg"": 660.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000999,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:47.143414+00:00
和風蔬活牛肉堡,主餐,https://www.mos.com.tw/upload/product/20230419_164440_083.jpg,95,501.7,18.8,32.2,12.3,0.4,34.6,708.0,"{""calories_kcal"": 501.7, ""protein_g"": 18.8, ""fat_g"": 32.2, ""saturated_fat_g"": 12.3, ""trans_fat_g"": 0.4, ""carb_g"": 34.6, ""sodium_mg"": 708.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000928,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:47.669266+00:00
輕檸雙牛堡(牛),主餐,https://www.mos.com.tw/upload/product/20170308_155423_004.jpg,105,577.5,23.2,38.9,15.6,0.6,34.0,925.0,"{""calories_kcal"": 577.5, ""protein_g"": 23.2, ""fat_g"": 38.9, ""saturated_fat_g"": 15.6, ""trans_fat_g"": 0.6, ""carb_g"": 34.0, ""sodium_mg"": 925.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000152,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:48.196181+00:00
摩斯漢堡(原味/辣味)(牛),主餐,https://www.mos.com.tw/upload/product/20170119_114810_042.jpg,70,433.9,17.8,23.5,8.0,0.7,38.0,834.1,"{""calories_kcal"": 433.9, ""protein_g"": 17.8, ""fat_g"": 23.5, ""saturated_fat_g"": 8.0, ""trans_fat_g"": 0.7, ""carb_g"": 38.0, ""sodium_mg"": 834.1}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000203,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:48.718464+00:00
摩斯吉士漢堡(原味/辣味)(牛),主餐,https://www.mos.com.tw/upload/product/20170119_114450_060.jpg,75,478.9,18.7,29.3,12.5,0.9,35.6,941.0,"{""calories_kcal"": 478.9, ""protein_g"": 18.7, ""fat_g"": 29.3, ""saturated_fat_g"": 12.5, ""trans_fat_g"": 0.9, ""carb_g"": 35.6, ""sodium_mg"": 941.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000202,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:49.237170+00:00
蜜汁烤雞堡,主餐,https://www.mos.com.tw/upload/product/20170119_115019_017.jpg,70,383.4,18.0,19.3,5.3,0.0,34.6,768.0,"{""calories_kcal"": 383.4, ""protein_g"": 18.0, ""fat_g"": 19.3, ""saturated_fat_g"": 5.3, ""trans_fat_g"": 0.0, ""carb_g"": 34.6, ""sodium_mg"": 768.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000204,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:49.758114+00:00
蜜汁烤雞起司堡,主餐,https://www.mos.com.tw/upload/product/20170531_152225_015.jpg,75,428.3,20.0,23.1,7.6,0.0,35.0,888.0,"{""calories_kcal"": 428.3, ""protein_g"": 20.0, ""fat_g"": 23.1, ""saturated_fat_g"": 7.6, ""trans_fat_g"": 0.0, ""carb_g"": 35.0, ""sodium_mg"": 888.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000237,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:50.328906+00:00
摩斯鱈魚堡,主餐,https://www.mos.com.tw/upload/product/20160224_150043_053.jpg,70,508.0,20.5,28.7,2.3,0.0,39.6,608.0,"{""calories_kcal"": 508.0, ""protein_g"": 20.5, ""fat_g"": 28.7, ""saturated_fat_g"": 2.3, ""trans_fat_g"": 0.0, ""carb_g"": 39.6, ""sodium_mg"": 608.0}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000032,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:50.852349+00:00
摩斯熱狗堡,主餐,https://www.mos.com.tw/upload/product/20160203_164219_072.jpg,55,278.4,12.7,11.6,3.1,0.0,31.1,712.6,"{""calories_kcal"": 278.4, ""protein_g"": 12.7, ""fat_g"": 11.6, ""saturated_fat_g"": 3.1, ""trans_fat_g"": 0.0, ""carb_g"": 31.1, ""sodium_mg"": 712.6}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000035,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:51.417037+00:00
辣味吉利熱狗堡,主餐,https://www.mos.com.tw/upload/product/20160203_164423_082.jpg,70,287.4,13.3,12.3,3.3,0.0,31.0,835.1,"{""calories_kcal"": 287.4, ""protein_g"": 13.3, ""fat_g"": 12.3, ""saturated_fat_g"": 3.3, ""trans_fat_g"": 0.0, ""carb_g"": 31.0, ""sodium_mg"": 835.1}",https://www.mos.com.tw/menu/set_detail.aspx?id=M000036,https://www.mos.com.tw/menu/set.aspx,2026-04-04T12:16:51.944204+00:00
超級大麥牛蒡培根珍珠堡,早餐,https://www.mos.com.tw/upload/product/20260320_182507_063.jpg,65,377.3,9.2,11.7,4.0,0.0,58.7,442.0,"{""calories_kcal"": 377.3, ""protein_g"": 9.2, ""fat_g"": 11.7, ""saturated_fat_g"": 4.0, ""trans_fat_g"": 0.0, ""carb_g"": 58.7, ""sodium_mg"": 442.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001212,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:52.567774+00:00
牛蒡培根珍珠堡,早餐,https://www.mos.com.tw/upload/product/20260320_182732_068.jpg,60,392.9,10.2,11.7,4.0,0.0,61.7,470.0,"{""calories_kcal"": 392.9, ""protein_g"": 10.2, ""fat_g"": 11.7, ""saturated_fat_g"": 4.0, ""trans_fat_g"": 0.0, ""carb_g"": 61.7, ""sodium_mg"": 470.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001213,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:53.105340+00:00
蕃茄吉士蛋貝果,早餐,https://www.mos.com.tw/upload/product/20260206_171625_090.jpg,55,382.9,18.4,11.5,5.0,0.1,51.7,601.0,"{""calories_kcal"": 382.9, ""protein_g"": 18.4, ""fat_g"": 11.5, ""saturated_fat_g"": 5.0, ""trans_fat_g"": 0.1, ""carb_g"": 51.7, ""sodium_mg"": 601.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001172,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:53.650964+00:00
火腿歐姆蛋貝果,早餐,https://www.mos.com.tw/upload/product/20260206_171639_071.jpg,55,416.2,21.5,13.3,5.8,0.1,52.6,687.0,"{""calories_kcal"": 416.2, ""protein_g"": 21.5, ""fat_g"": 13.3, ""saturated_fat_g"": 5.8, ""trans_fat_g"": 0.1, ""carb_g"": 52.6, ""sodium_mg"": 687.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001171,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:54.185185+00:00
培根雞蛋貝果,早餐,https://www.mos.com.tw/upload/product/20260206_171601_074.jpg,55,517.8,21.3,24.5,7.8,0.1,53.0,611.0,"{""calories_kcal"": 517.8, ""protein_g"": 21.3, ""fat_g"": 24.5, ""saturated_fat_g"": 7.8, ""trans_fat_g"": 0.1, ""carb_g"": 53.0, ""sodium_mg"": 611.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001170,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:54.724454+00:00
摩斯貝果(附草莓醬),早餐,https://www.mos.com.tw/upload/product/20250416_171732_081.jpg,45,247.0,9.5,1.1,0.3,0.0,49.7,364.0,"{""calories_kcal"": 247.0, ""protein_g"": 9.5, ""fat_g"": 1.1, ""saturated_fat_g"": 0.3, ""trans_fat_g"": 0.0, ""carb_g"": 49.7, ""sodium_mg"": 364.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001102,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:55.264070+00:00
和風玉子珍珠堡,早餐,https://www.mos.com.tw/upload/product/20251212_145314_017.jpg,55,314.2,12.0,6.1,2.0,0.0,52.8,237.0,"{""calories_kcal"": 314.2, ""protein_g"": 12.0, ""fat_g"": 6.1, ""saturated_fat_g"": 2.0, ""trans_fat_g"": 0.0, ""carb_g"": 52.8, ""sodium_mg"": 237.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001169,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:55.801811+00:00
超級大麥海洋珍珠堡,早餐,https://www.mos.com.tw/upload/product/20230724_112410_005.jpg,65,373.5,9.2,8.9,3.0,0.0,64.0,607.0,"{""calories_kcal"": 373.5, ""protein_g"": 9.2, ""fat_g"": 8.9, ""saturated_fat_g"": 3.0, ""trans_fat_g"": 0.0, ""carb_g"": 64.0, ""sodium_mg"": 607.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000859,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:56.338406+00:00
海洋珍珠堡,早餐,https://www.mos.com.tw/upload/product/20230724_112335_068.jpg,60,403.5,10.0,8.3,3.0,0.0,72.2,608.0,"{""calories_kcal"": 403.5, ""protein_g"": 10.0, ""fat_g"": 8.3, ""saturated_fat_g"": 3.0, ""trans_fat_g"": 0.0, ""carb_g"": 72.2, ""sodium_mg"": 608.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000977,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:56.872969+00:00
超級大麥杏鮑菇珍珠堡,早餐,https://www.mos.com.tw/upload/product/20220316_115720_037.jpg,60,318.0,7.4,3.9,0.4,0.0,63.3,515.0,"{""calories_kcal"": 318.0, ""protein_g"": 7.4, ""fat_g"": 3.9, ""saturated_fat_g"": 0.4, ""trans_fat_g"": 0.0, ""carb_g"": 63.3, ""sodium_mg"": 515.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000858,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:57.414861+00:00
杏鮑菇珍珠堡,早餐,https://www.mos.com.tw/upload/product/20230614_100431_051.jpg,55,348.1,8.2,3.2,0.4,0.0,71.5,517.0,"{""calories_kcal"": 348.1, ""protein_g"": 8.2, ""fat_g"": 3.2, ""saturated_fat_g"": 0.4, ""trans_fat_g"": 0.0, ""carb_g"": 71.5, ""sodium_mg"": 517.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000978,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:57.949606+00:00
新咕咕雞堡,早餐,https://www.mos.com.tw/upload/product/20250212_140024_010.jpg,55,376.6,15.0,18.0,5.4,0.0,38.9,609.0,"{""calories_kcal"": 376.6, ""protein_g"": 15.0, ""fat_g"": 18.0, ""saturated_fat_g"": 5.4, ""trans_fat_g"": 0.0, ""carb_g"": 38.9, ""sodium_mg"": 609.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001097,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:58.506448+00:00
青梅豬排堡,早餐,https://www.mos.com.tw/upload/product/20260224_141334_050.jpg,65,385.3,14.8,17.4,5.8,0.1,42.6,855.0,"{""calories_kcal"": 385.3, ""protein_g"": 14.8, ""fat_g"": 17.4, ""saturated_fat_g"": 5.8, ""trans_fat_g"": 0.1, ""carb_g"": 42.6, ""sodium_mg"": 855.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001203,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:59.050030+00:00
摩斯豬排堡,早餐,https://www.mos.com.tw/upload/product/20231103_130417_042.jpg,55,336.2,14.7,12.1,4.9,0.0,42.4,981.0,"{""calories_kcal"": 336.2, ""protein_g"": 14.7, ""fat_g"": 12.1, ""saturated_fat_g"": 4.9, ""trans_fat_g"": 0.0, ""carb_g"": 42.4, ""sodium_mg"": 981.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001002,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:16:59.583127+00:00
摩斯炸蝦堡,早餐,https://www.mos.com.tw/upload/product/20231005_200834_007.jpg,60,353.0,11.1,14.7,5.3,0.0,44.2,660.0,"{""calories_kcal"": 353.0, ""protein_g"": 11.1, ""fat_g"": 14.7, ""saturated_fat_g"": 5.3, ""trans_fat_g"": 0.0, ""carb_g"": 44.2, ""sodium_mg"": 660.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M001000,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:17:00.226928+00:00
黃金塔塔鱈魚堡,早餐,https://www.mos.com.tw/upload/product/20160203_173503_009.jpg,55,361.8,18.5,13.7,1.4,0.0,41.2,460.9,"{""calories_kcal"": 361.8, ""protein_g"": 18.5, ""fat_g"": 13.7, ""saturated_fat_g"": 1.4, ""trans_fat_g"": 0.0, ""carb_g"": 41.2, ""sodium_mg"": 460.9}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000038,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:17:00.769334+00:00
元氣牛肉蛋堡,早餐,https://www.mos.com.tw/upload/product/20220804_103800_073.jpg,55,471.5,22.8,27.8,9.9,0.7,32.2,722.9,"{""calories_kcal"": 471.5, ""protein_g"": 22.8, ""fat_g"": 27.8, ""saturated_fat_g"": 9.9, ""trans_fat_g"": 0.7, ""carb_g"": 32.2, ""sodium_mg"": 722.9}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000037,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:17:01.303381+00:00
培根雞蛋堡,早餐,https://www.mos.com.tw/upload/product/20160203_173547_092.jpg,50,410.7,16.8,25.9,8.4,0.0,27.7,459.0,"{""calories_kcal"": 410.7, ""protein_g"": 16.8, ""fat_g"": 25.9, ""saturated_fat_g"": 8.4, ""trans_fat_g"": 0.0, ""carb_g"": 27.7, ""sodium_mg"": 459.0}",https://www.mos.com.tw/menu/breakfast_detail.aspx?id=M000039,https://www.mos.com.tw/menu/breakfast.aspx,2026-04-04T12:17:01.843664+00:00
