item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
豪吃配餐：六塊麥克鷄塊+小薯+$38冷/熱飲,超值全餐配餐,https://s7d1.scene7.com/is/image/mcdonalds/1119豪吃配餐_832x822:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/nuggets-fries-side-order.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455424+00:00
OREO冰炫風®＋檸檬風味紅茶(冰)(小),1+1星級點,https://s7d1.scene7.com/is/image/mcdonalds/832x822_BA_1129_13_OREO冰炫風_檸檬風味紅茶(小)-:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/oreo-mcflurry-and-iced-black-tea-lemon-flavor.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455434+00:00
帕瑪森安格斯牛肉堡,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/832x822_帕瑪森安格斯牛肉堡-1:nutrition-calculator-tile,,560.19,27.0,34.0,12.0,0.5,37.0,,"{""calories_kcal"": 560.19, ""protein_g"": 27.0, ""fat_g"": 34.0, ""saturated_fat_g"": 12.0, ""trans_fat_g"": 0.5, ""carb_g"": 37.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/parmesan-angus-beef-burger.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455447+00:00
帕瑪森主廚鷄腿堡,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/832x822_帕瑪森主廚鷄腿堡-1:nutrition-calculator-tile,,715.67,28.0,41.0,7.2,0.0,58.0,,"{""calories_kcal"": 715.67, ""protein_g"": 28.0, ""fat_g"": 41.0, ""saturated_fat_g"": 7.2, ""trans_fat_g"": 0.0, ""carb_g"": 58.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/parmesan-crispy-chicken-burger.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455458+00:00
現烤焙果,早餐,https://s7d1.scene7.com/is/image/mcdonalds/plain-bagel_832x822:nutrition-calculator-tile,,248.89,7.9,1.2,0.4,0.0,52.0,,"{""calories_kcal"": 248.89, ""protein_g"": 7.9, ""fat_g"": 1.2, ""saturated_fat_g"": 0.4, ""trans_fat_g"": 0.0, ""carb_g"": 52.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/plain-bagel.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455470+00:00
藜麥沙拉,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/藜麥沙拉_75dpi_IT:nutrition-calculator-tile,,96.2,4.1,2.6,2.4,0.0,14.0,,"{""calories_kcal"": 96.2, ""protein_g"": 4.1, ""fat_g"": 2.6, ""saturated_fat_g"": 2.4, ""trans_fat_g"": 0.0, ""carb_g"": 14.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/quinoa-salad.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455481+00:00
藜麥鱈魚沙拉,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/藜麥鱈魚沙拉_75dpi_IT:nutrition-calculator-tile,,218.3,12.0,9.7,3.4,0.0,21.0,,"{""calories_kcal"": 218.3, ""protein_g"": 12.0, ""fat_g"": 9.7, ""saturated_fat_g"": 3.4, ""trans_fat_g"": 0.0, ""carb_g"": 21.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/quinoa-salad-with-fish-filet.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455493+00:00
藜麥烤鷄沙拉,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/藜麥烤鷄_75dpi_non_sharpen_IT:nutrition-calculator-tile,,264.24,22.0,13.0,5.6,0.0,16.0,,"{""calories_kcal"": 264.24, ""protein_g"": 22.0, ""fat_g"": 13.0, ""saturated_fat_g"": 5.6, ""trans_fat_g"": 0.0, ""carb_g"": 16.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/quinoa-salad-with-grilled-chicken-filet.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455504+00:00
藜麥辣脆鷄沙拉,極選系列,https://s7d1.scene7.com/is/image/mcdonalds/藜麥辣脆鷄沙拉_75dpi_IT:nutrition-calculator-tile,,376.95,20.0,21.0,6.5,0.0,27.0,,"{""calories_kcal"": 376.95, ""protein_g"": 20.0, ""fat_g"": 21.0, ""saturated_fat_g"": 6.5, ""trans_fat_g"": 0.0, ""carb_g"": 27.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/quinoa-salad-with-spicy-fried-chicken-filet.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455515+00:00
四季沙拉,點心,https://s7d1.scene7.com/is/image/mcdonalds/planp四季沙拉_832x822:nutrition-calculator-tile,,19.71,0.7,0.2,0.0,0.0,3.9,,"{""calories_kcal"": 19.71, ""protein_g"": 0.7, ""fat_g"": 0.2, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 3.9, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/salad-large.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455527+00:00
清爽配餐：四季沙拉+$38冷/熱飲,超值全餐配餐,https://s7d1.scene7.com/is/image/mcdonalds/24pp-evm_清爽配餐_832x822_IT-Resized:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/salad-side-order.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455537+00:00
豬肉滿福堡,早餐,https://s7d1.scene7.com/is/image/mcdonalds/sausage-mcmuffin_832x822:nutrition-calculator-tile,,327.86,17.0,16.0,7.4,0.2,30.0,,"{""calories_kcal"": 327.86, ""protein_g"": 17.0, ""fat_g"": 16.0, ""saturated_fat_g"": 7.4, ""trans_fat_g"": 0.2, ""carb_g"": 30.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/sausage-mcmuffin.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455548+00:00
豬肉滿福堡加蛋,早餐,https://s7d1.scene7.com/is/image/mcdonalds/sausage-mcmuffin-with-egg_832x822:nutrition-calculator-tile,,389.04,22.0,20.0,8.9,0.2,30.0,,"{""calories_kcal"": 389.04, ""protein_g"": 22.0, ""fat_g"": 20.0, ""saturated_fat_g"": 8.9, ""trans_fat_g"": 0.2, ""carb_g"": 30.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/sausage-mcmuffin-with-egg.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455560+00:00
金選美式咖啡(熱)​,McCafé®,https://s7d1.scene7.com/is/image/mcdonalds/0415金選咖啡_金選美式熱:nutrition-calculator-tile,,15.01,0.9,0.3,0.1,0.0,2.2,,"{""calories_kcal"": 15.01, ""protein_g"": 0.9, ""fat_g"": 0.3, ""saturated_fat_g"": 0.1, ""trans_fat_g"": 0.0, ""carb_g"": 2.2, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/select-brew-americano.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455573+00:00
金選那堤(熱)​,McCafé®,https://s7d1.scene7.com/is/image/mcdonalds/0415金選咖啡_金選那堤熱:nutrition-calculator-tile,,123.52,6.4,6.5,3.9,0.1,9.9,,"{""calories_kcal"": 123.52, ""protein_g"": 6.4, ""fat_g"": 6.5, ""saturated_fat_g"": 3.9, ""trans_fat_g"": 0.1, ""carb_g"": 9.9, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/select-brew-latte.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455585+00:00
水果袋,點心,https://s7d1.scene7.com/is/image/mcdonalds/sliced-apple_832x822:nutrition-calculator-tile,,30.52,0.4,0.0,0.0,0.0,7.2,,"{""calories_kcal"": 30.52, ""protein_g"": 0.4, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 7.2, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/sliced-guava.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455597+00:00
勁辣鷄腿堡,超值全餐,https://s7d1.scene7.com/is/image/mcdonalds/spicy-chicken-filet-burger_832x822:nutrition-calculator-tile,,536.52,23.0,28.0,5.8,0.0,49.0,,"{""calories_kcal"": 536.52, ""protein_g"": 23.0, ""fat_g"": 28.0, ""saturated_fat_g"": 5.8, ""trans_fat_g"": 0.0, ""carb_g"": 49.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-filet-burger.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455608+00:00
辣味麥脆鷄腿(2塊),點心,https://s7d1.scene7.com/is/image/mcdonalds/832x822_辣味麥脆鷄腿2pc2023:nutrition-calculator-tile,,714.4,41.0,47.0,12.0,0.0,31.0,,"{""calories_kcal"": 714.4, ""protein_g"": 41.0, ""fat_g"": 47.0, ""saturated_fat_g"": 12.0, ""trans_fat_g"": 0.0, ""carb_g"": 31.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-mccrispy-2-pieces.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455619+00:00
辣味麥脆鷄腿(棒腿),點心,https://s7d1.scene7.com/is/image/mcdonalds/spicy-chicken-mccrispy-drumstick-1-pieces-0321:nutrition-calculator-tile,,267.3,18.0,17.0,4.1,0.0,10.0,,"{""calories_kcal"": 267.3, ""protein_g"": 18.0, ""fat_g"": 17.0, ""saturated_fat_g"": 4.1, ""trans_fat_g"": 0.0, ""carb_g"": 10.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-mccrispy-drumstick-1-pieces.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455631+00:00
辣味麥脆鷄腿(大腿),點心,https://s7d1.scene7.com/is/image/mcdonalds/辣味麥脆鷄腿大腿_無影_75dpi:nutrition-calculator-tile,,447.1,23.0,30.0,8.1,0.0,21.0,,"{""calories_kcal"": 447.1, ""protein_g"": 23.0, ""fat_g"": 30.0, ""saturated_fat_g"": 8.1, ""trans_fat_g"": 0.0, ""carb_g"": 21.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-mccrispy-thigh-1-pieces.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455643+00:00
辣味麥脆鷄腿(1塊)+檸檬風味紅茶(冰)(小)​,1+1星級點,https://s7d1.scene7.com/is/image/mcdonalds/一塊麥脆鷄腿辣味檸檬紅茶:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/spicy-chicken-mccrispy-thigh-1-pieces-and-iced-black-tea-lemon-flavor.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455653+00:00
勁辣香鷄翅(2塊),點心,https://s7d1.scene7.com/is/image/mcdonalds/spicy-chicken-wing-2-pieces_832x822:nutrition-calculator-tile,,249.53,12.0,17.0,3.6,0.0,12.0,,"{""calories_kcal"": 249.53, ""protein_g"": 12.0, ""fat_g"": 17.0, ""saturated_fat_g"": 3.6, ""trans_fat_g"": 0.0, ""carb_g"": 12.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-wing-2-pieces.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455664+00:00
勁辣香鷄翅(6塊),點心,https://s7d1.scene7.com/is/image/mcdonalds/spicy-chicken-wing-6-pieces_832x822:nutrition-calculator-tile,,748.6,35.0,52.0,11.0,0.0,35.0,,"{""calories_kcal"": 748.6, ""protein_g"": 35.0, ""fat_g"": 52.0, ""saturated_fat_g"": 11.0, ""trans_fat_g"": 0.0, ""carb_g"": 35.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/spicy-chicken-wing-6-pieces.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455675+00:00
勁辣香鷄翅(一份兩塊)+雪碧(小),1+1星級點,https://s7d1.scene7.com/is/image/mcdonalds/832x822_BA_1129_04_勁辣香鷄翅(一份兩塊)-_雪碧(小)-:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/spicy-chicken-wing-and-sprite.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455685+00:00
勁辣香鷄翅分享盒,麥當勞分享盒,https://s7d1.scene7.com/is/image/mcdonalds/spicy-chicken-wing-sharing-box_832x822:nutrition-calculator-tile,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/meal/spicy-chicken-wing-sharing-box.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455695+00:00
雪碧,飲料,https://s7d1.scene7.com/is/image/mcdonalds/832x822_雪碧2023:nutrition-calculator-tile,,128.24,0.0,0.0,0.0,0.0,32.0,,"{""calories_kcal"": 128.24, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 32.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/sprite.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455714+00:00
奶昔(草莓風味),點心,https://s7d1.scene7.com/is/image/mcdonalds/251117_草莓奶昔:nutrition-calculator-tile,,427.13,3.6,3.0,2.0,0.2,20.0,,"{""calories_kcal"": 427.13, ""protein_g"": 3.6, ""fat_g"": 3.0, ""saturated_fat_g"": 2.0, ""trans_fat_g"": 0.2, ""carb_g"": 20.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/strawberry-shake.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455727+00:00
台灣鮮榨柳丁汁(瓶裝),飲料,https://s7d1.scene7.com/is/image/mcdonalds/taiwan-fresh-orange-juice_832x822:nutrition-calculator-tile,,118.72,2.1,0.0,0.0,0.0,28.0,,"{""calories_kcal"": 118.72, ""protein_g"": 2.1, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""trans_fat_g"": 0.0, ""carb_g"": 28.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/taiwan-fresh-orange-juice.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455738+00:00
奶昔(香草風味),點心,https://s7d1.scene7.com/is/image/mcdonalds/251117_香草奶昔:nutrition-calculator-tile,,430.15,3.6,3.0,2.0,0.2,21.0,,"{""calories_kcal"": 430.15, ""protein_g"": 3.6, ""fat_g"": 3.0, ""saturated_fat_g"": 2.0, ""trans_fat_g"": 0.2, ""carb_g"": 21.0, ""sodium_mg"": null, ""source"": ""mcdonalds_nutrition_calculator""}",https://www.mcdonalds.com/tw/zh-tw/product/vanilla-shake.html,https://www.mcdonalds.com/tw/zh-tw/full-menu.html,2026-04-04T17:51:04.455750+00:00
